subj,trialExp,trialRoom,rt,signedPE,reward,estimate,absPE,risk,signedErr,absErr,learningRate,lrcat,deck
33,25,25,4377,-20,60,80,20,1,40,40,1,-10,40
33,26,26,4109,-40,20,60,40,1,0,0,0,-50,60
33,27,27,4433,-60,0,60,60,1,20,20,0.333333333,-50,40
33,28,28,3853,40,80,40,40,1,0,0,,50,40
33,29,29,4216,0,60,60,0,1,0,0,,,60
33,30,0,4583,-20,40,60,20,0,0,0,0,-10,60
33,31,1,4168,-40,20,60,40,0,20,20,0.5,-50,40
33,32,2,4385,0,40,40,0,0,0,0,,,40
33,33,3,4241,0,60,60,0,0,0,0,,,60
33,34,4,3857,10,70,60,10,0,0,0,1,10,60
33,35,5,4389,10,50,40,10,0,0,0,1,10,40
33,36,6,4101,-20,30,50,20,0,10,10,0,-10,40
33,37,7,3889,-20,50,70,20,0,10,10,2,-10,60
33,38,8,3842,10,60,50,10,0,10,10,-2,10,40
33,39,9,3938,50,80,30,50,0,-30,30,-0.2,50,60
33,40,10,5149,20,50,30,20,0,-10,10,-0.5,10,40
33,41,11,4245,40,60,20,40,0,-40,40,0.75,50,60
33,42,12,4221,20,70,50,20,0,-10,10,0.5,10,60
33,43,13,4429,10,30,20,10,0,-20,20,2,10,40
33,44,14,3973,-10,50,60,10,0,0,0,-1,-10,60
33,45,15,4741,20,60,40,20,0,0,0,-0.5,10,40
33,46,16,4092,10,80,70,10,0,10,10,-3,10,60
33,47,17,4074,-10,20,30,10,0,-10,10,0,-10,40
33,48,18,4643,0,40,40,0,0,-20,20,,,60
33,49,19,4376,10,40,30,10,0,-10,10,-1,10,40
33,50,20,4532,10,80,70,10,0,10,10,-4,10,60
33,51,21,4100,10,40,30,10,0,-30,30,7,10,60
33,52,22,4125,20,40,20,20,0,-20,20,1,10,40
33,53,23,4397,20,60,40,20,0,0,0,0,10,40
33,54,24,4256,-50,50,100,50,0,40,40,1.6,-50,60
33,55,25,4680,-20,20,40,20,0,0,0,0,-10,40
33,56,26,4777,10,50,40,10,0,0,0,-1,10,40
33,57,27,4252,40,60,20,40,0,-40,40,0.75,50,60
33,58,28,4669,20,70,50,20,0,-10,10,,10,60
33,59,29,4105,0,30,30,0,0,-10,10,,,40
34,0,0,4084,20,80,60,20,0,0,0,1,10,60
34,1,1,2538,0,30,30,0,0,-10,10,,,40
34,2,2,2802,20,50,30,20,0,-10,10,1,10,40
34,3,3,2458,-40,40,80,40,0,20,20,0.5,-50,60
34,4,4,2506,10,70,60,10,0,0,0,-6,10,60
34,5,5,2504,-30,20,50,30,0,10,10,0.666666667,-30,40
34,6,6,2786,10,40,30,10,0,-10,10,-1,10,40
34,7,7,2218,50,50,0,50,0,-60,60,1,50,60
34,8,8,3353,40,60,20,40,0,-20,20,0.5,50,40
34,9,9,2522,10,60,50,10,0,-10,10,2,10,60
34,10,10,2546,20,60,40,20,0,0,0,-1,10,40
34,11,11,2522,0,70,70,0,0,10,10,,,60
34,12,12,2618,0,60,60,0,0,0,0,,,60
34,13,13,2586,10,30,20,10,0,-20,20,3,10,40
34,14,14,2860,20,80,60,20,0,0,0,0,10,60
34,15,15,2658,0,50,50,0,0,10,10,,,40
34,16,16,2955,-10,50,60,10,0,0,0,-1,-10,60
34,17,17,2518,0,40,40,0,0,0,0,,,40
34,18,18,2595,-30,40,70,30,0,10,10,-0.333333333,-30,60
34,19,19,2620,0,20,20,0,0,-20,20,,,40
34,20,20,2571,-40,40,80,40,0,20,20,0.25,-50,60
34,21,21,2617,-20,50,70,20,0,10,10,0.5,-10,60
34,22,22,2594,0,20,20,0,0,-20,20,,,40
34,23,23,3395,10,30,20,10,0,-20,20,1,10,40
34,24,24,2649,10,70,60,10,0,0,0,0,10,60
34,25,25,2640,10,40,30,10,0,-10,10,2,10,40
34,26,26,2898,0,50,50,0,0,10,10,,,40
34,27,27,3202,0,60,60,0,0,0,0,,,60
34,28,28,2811,40,80,40,40,0,-20,20,,50,60
34,29,29,2451,20,60,40,20,0,0,0,,10,40
34,30,0,3160,-10,20,30,10,1,-10,10,1,-10,40
34,31,1,2512,20,100,80,20,1,20,20,0.5,10,60
34,32,2,2506,60,80,20,60,1,-20,20,0.666666667,50,40
34,33,3,2632,-30,60,90,30,1,30,30,1,-30,60
34,34,4,2650,0,60,60,0,1,20,20,,,40
34,35,5,2530,-10,40,50,10,1,10,10,1,-10,40
34,36,6,2899,20,80,60,20,1,0,0,0.5,10,60
34,37,7,2531,-50,20,70,50,1,10,10,0,-50,60
34,38,8,2533,-40,0,40,40,1,0,0,0,-50,40
34,39,9,2683,-30,40,70,30,1,10,10,-0.333333333,-30,60
34,40,10,3088,-60,20,80,60,1,20,20,0.833333333,-50,60
34,41,11,2626,0,40,40,0,1,0,0,,,40
34,42,12,3343,20,80,60,20,1,20,20,0,10,40
34,43,13,2700,30,60,30,30,1,-30,30,2,30,60
34,44,14,2761,-40,20,60,40,1,20,20,0.5,-50,40
34,45,15,2706,-10,80,90,10,1,30,30,-1,-10,60
34,46,16,3769,-40,0,40,40,1,0,0,0.25,-50,40
34,47,17,2714,0,100,100,0,1,40,40,,,60
34,48,18,2951,30,40,10,30,1,-50,50,1.333333333,30,60
34,49,19,2674,30,60,30,30,1,-10,10,0,30,40
34,50,20,2538,-30,0,30,30,1,-10,10,0,-30,40
34,51,21,3298,-30,20,50,30,1,-10,10,-0.666666667,-30,60
34,52,22,2612,10,80,70,10,1,10,10,-1,10,60
34,53,23,2605,30,60,30,30,1,-10,10,0.333333333,30,40
34,54,24,3525,40,100,60,40,1,0,0,-1,50,60
34,55,25,2500,0,40,40,0,1,0,0,,,40
34,56,26,2729,20,40,20,20,1,-40,40,1.5,10,60
34,57,27,2608,10,20,10,10,1,-30,30,0,10,40
34,58,28,2569,70,80,10,70,1,-30,30,,70,40
34,59,29,2555,10,60,50,10,1,-10,10,,10,60
35,0,0,3710,0,60,60,0,0,0,0,,,60
35,1,1,5033,-10,30,40,10,0,0,0,-1,-10,40
35,2,2,4974,-10,40,50,10,0,10,10,1,-10,40
35,3,3,5328,10,70,60,10,0,0,0,0,10,60
35,4,4,4425,-20,40,60,20,0,0,0,0.5,-10,60
35,5,5,5424,10,50,40,10,0,0,0,0,10,40
35,6,6,4091,-20,20,40,20,0,0,0,0,-10,40
35,7,7,4592,30,80,50,30,0,-10,10,1,30,60
35,8,8,4190,20,60,40,20,0,0,0,0.5,10,40
35,9,9,4521,-30,50,80,30,0,20,20,0,-30,60
35,10,10,5032,-10,40,50,10,0,10,10,1,-10,40
35,11,11,3409,-30,50,80,30,0,20,20,0.666666667,-30,60
35,12,12,4616,20,80,60,20,0,0,0,-0.5,10,60
35,13,13,3921,-10,30,40,10,0,0,0,0,-10,40
35,14,14,4743,10,60,50,10,0,-10,10,1,10,60
35,15,15,4256,20,60,40,20,0,0,0,0,10,40
35,16,16,4933,-20,40,60,20,0,0,0,0,-10,60
35,17,17,3729,10,50,40,10,0,0,0,2,10,40
35,18,18,4718,10,70,60,10,0,0,0,1,10,60
35,19,19,6148,-40,20,60,40,0,20,20,0.75,-50,40
35,20,20,3045,-10,60,70,10,0,10,10,1,-10,60
35,21,21,4583,-20,40,60,20,0,0,0,0,-10,60
35,22,22,3532,30,60,30,30,0,-10,10,0,30,40
35,23,23,3946,20,50,30,20,0,-10,10,0,10,40
35,24,24,4320,20,80,60,20,0,0,0,-0.5,10,60
35,25,25,4656,-10,20,30,10,0,-10,10,0,-10,40
35,26,26,4256,10,40,30,10,0,-10,10,2,10,40
35,27,27,4588,20,70,50,20,0,-10,10,1,10,60
35,28,28,3467,-20,50,70,20,0,10,10,,-10,60
35,29,29,4067,-20,30,50,20,0,10,10,,-10,40
35,30,0,3771,-60,0,60,60,1,20,20,0.666666667,-50,40
35,31,1,3611,10,60,50,10,1,-10,10,-1,10,60
35,32,2,4646,20,40,20,20,1,-20,20,0,10,40
35,33,3,4131,60,100,40,60,1,-20,20,0.666666667,50,60
35,34,4,3490,60,80,20,60,1,-20,20,0.166666667,50,40
35,35,5,3738,30,60,30,30,1,-10,10,0,30,40
35,36,6,4719,0,80,80,0,1,20,20,,,60
35,37,7,4653,-50,20,70,50,1,10,10,0.8,-50,60
35,38,8,4590,-10,20,30,10,1,-10,10,-3,-10,40
35,39,9,4759,10,40,30,10,1,-30,30,1,10,60
35,40,10,4171,20,60,40,20,1,-20,20,1,10,60
35,41,11,3575,-20,40,60,20,1,20,20,2,-10,40
35,42,12,4023,60,80,20,60,1,-20,20,0,50,40
35,43,13,2993,-40,20,60,40,1,0,0,0,-50,60
35,44,14,3197,0,20,20,0,1,-20,20,,,40
35,45,15,4367,20,80,60,20,1,0,0,0,10,60
35,46,16,4877,10,60,50,10,1,10,10,-3,10,40
35,47,17,4316,40,100,60,40,1,0,0,-0.25,50,60
35,48,18,3068,-10,40,50,10,1,-10,10,-1,-10,60
35,49,19,5393,-20,0,20,20,1,-20,20,-1,-10,40
35,50,20,4128,-40,0,40,40,1,0,0,0.5,-50,40
35,51,21,3303,40,100,60,40,1,0,0,0.25,50,60
35,52,22,2760,-10,60,70,10,1,10,10,0,-10,60
35,53,23,3094,0,20,20,0,1,-20,20,,,40
35,54,24,3853,-30,40,70,30,1,10,10,1,-30,60
35,55,25,2959,30,60,30,30,1,-10,10,1,30,40
35,56,26,3846,-20,20,40,20,1,-20,20,-0.5,-10,60
35,57,27,4250,20,80,60,20,1,20,20,1,10,40
35,58,28,4184,-40,40,80,40,1,40,40,,-50,40
35,59,29,5687,30,80,50,30,1,-10,10,,30,60
36,0,0,6267,-60,40,100,60,1,60,60,0.333333333,-50,40
36,1,1,4389,20,100,80,20,1,20,20,1,10,60
36,2,2,3978,0,80,80,0,1,40,40,,,40
36,3,3,4326,-60,40,100,60,1,40,40,1.333333333,-50,60
36,4,4,4713,-10,20,30,10,1,-10,10,-3,-10,40
36,5,5,4303,0,60,60,0,1,20,20,,,40
36,6,6,4569,0,20,20,0,1,-40,40,,,60
36,7,7,4940,-30,60,90,30,1,30,30,1.666666667,-30,60
36,8,8,4648,-100,0,100,100,1,60,60,0.8,-70,40
36,9,9,4318,40,80,40,40,1,-20,20,0,50,60
36,10,10,4577,0,40,40,0,1,-20,20,,,60
36,11,11,5910,40,60,20,40,1,-20,20,1.75,50,40
36,12,12,3970,-10,80,90,10,1,50,50,8,-10,40
36,13,13,6544,0,20,20,0,1,-40,40,,,60
36,14,14,4825,10,20,10,10,1,-30,30,1,10,40
36,15,15,4669,0,100,100,0,1,40,40,,,60
36,16,16,4175,-20,0,20,20,1,-20,20,-4,-10,40
36,17,17,3985,60,60,0,60,1,-60,60,0.666666667,50,60
36,18,18,4248,40,80,40,40,1,-20,20,0,50,60
36,19,19,4945,-60,40,100,60,1,60,60,0,-50,40
36,20,20,4321,-80,20,100,80,1,60,60,,-70,40
36,21,21,4313,40,80,40,40,1,-20,20,-0.5,50,60
36,22,22,5919,40,60,20,40,1,-40,40,1,50,60
36,23,23,7002,,40,,,1,,,,,40
36,24,24,5590,-40,20,60,40,1,0,0,0,-50,60
36,25,25,3943,40,60,20,40,1,-20,20,0,50,40
36,26,26,3840,-20,40,60,20,1,0,0,1,-10,60
36,27,27,4027,-20,0,20,20,1,-20,20,-1.5,-10,40
36,28,28,3901,30,80,50,30,1,10,10,,30,40
36,29,29,4208,60,100,40,60,1,-20,20,,50,60
36,30,0,5729,20,60,40,20,0,-20,20,0,10,60
36,31,1,6368,10,30,20,10,0,-20,20,0,10,40
36,32,2,3699,20,40,20,20,0,-20,20,0,10,40
36,33,3,5205,40,80,40,40,0,-20,20,,50,60
36,34,4,7002,,40,,,0,,,,,60
36,35,5,7003,30,50,20,30,0,-20,20,0,30,40
36,36,6,4862,0,20,20,0,0,-20,20,,,40
36,37,7,4055,-10,50,60,10,0,0,0,-2,-10,60
36,38,8,3992,-40,60,100,40,0,60,60,0,-50,40
36,39,9,4487,-10,70,80,10,0,20,20,-2,-10,60
36,40,10,4599,-60,40,100,60,0,60,60,1.333333333,-50,40
36,41,11,4335,-20,80,100,20,0,40,40,4,-10,60
36,42,12,4429,40,60,20,40,0,-40,40,2,50,60
36,43,13,5263,40,60,20,40,0,-20,20,2,50,40
36,44,14,3752,-60,40,100,60,0,40,40,1.166666667,-50,60
36,45,15,4543,-70,30,100,70,0,60,60,1.142857143,-70,40
36,46,16,3838,20,50,30,20,0,-30,30,1.5,10,60
36,47,17,4072,0,20,20,0,0,-20,20,,,40
36,48,18,4225,10,70,60,10,0,0,0,-4,10,60
36,49,19,4080,10,50,40,10,0,0,0,6,10,40
36,50,20,4999,50,70,20,50,0,-40,40,1.6,50,60
36,51,21,3680,-20,80,100,20,0,40,40,4,-10,60
36,52,22,4607,-50,50,100,50,0,60,60,1.4,-50,40
36,53,23,3759,10,40,30,10,0,-10,10,7,10,40
36,54,24,3648,30,50,20,30,0,-40,40,2.666666667,30,60
36,55,25,4577,-40,60,100,40,0,60,60,1.5,-50,40
36,56,26,4535,-20,20,40,20,0,0,0,0,-10,40
36,57,27,4280,-60,40,100,60,0,40,40,0.666666667,-50,60
36,58,28,3974,0,60,60,0,0,0,0,,,60
36,59,29,4218,-10,30,40,10,0,0,0,,-10,40
37,0,0,4958,-30,70,100,30,0,40,40,0.333333333,-30,60
37,1,1,4421,0,40,40,0,0,0,0,,,40
37,2,2,4718,40,60,20,40,0,-20,20,1.75,50,40
37,3,3,5815,-40,50,90,40,0,30,30,1.75,-50,60
37,4,4,5495,40,60,20,40,0,-40,40,1,50,60
37,5,5,4134,-70,20,90,70,0,50,50,0.571428571,-70,40
37,6,6,4664,-20,30,50,20,0,10,10,1.5,-10,40
37,7,7,3943,20,80,60,20,0,0,0,0,10,60
37,8,8,4174,30,50,20,30,0,-20,20,0.666666667,30,40
37,9,9,4832,-20,40,60,20,0,0,0,0.5,-10,60
37,10,10,4444,20,60,40,20,0,0,0,-2,10,40
37,11,11,4653,30,80,50,30,0,-10,10,1,30,60
37,12,12,5174,-40,40,80,40,0,20,20,0,-50,60
37,13,13,4462,50,50,0,50,0,-40,40,1,50,40
37,14,14,4127,-10,70,80,10,0,20,20,2,-10,60
37,15,15,4791,-30,20,50,30,0,10,10,-0.666666667,-30,40
37,16,16,6492,0,60,60,0,0,0,0,,,60
37,17,17,5214,-40,30,70,40,0,30,30,1.25,-50,40
37,18,18,4254,-10,50,60,10,0,0,0,4,-10,60
37,19,19,4713,20,40,20,20,0,-20,20,0,10,40
37,20,20,4862,20,40,20,20,0,-40,40,1.5,10,60
37,21,21,4535,20,70,50,20,0,-10,10,-1.5,10,60
37,22,22,3713,40,60,20,40,0,-20,20,1,50,40
37,23,23,4485,-10,50,60,10,0,20,20,4,-10,40
37,24,24,4302,40,60,20,40,0,-40,40,0.5,50,60
37,25,25,4458,10,30,20,10,0,-20,20,4,10,40
37,26,26,4791,-20,40,60,20,0,20,20,0.5,-10,40
37,27,27,5936,40,80,40,40,0,-20,20,-0.5,50,60
37,28,28,4366,30,50,20,30,0,-40,40,,30,60
37,29,29,4190,-30,20,50,30,0,10,10,,-30,40
37,30,0,4760,20,40,20,20,1,-20,20,0.5,10,40
37,31,1,5770,-40,60,100,40,1,40,40,0,-50,60
37,32,2,3712,-30,0,30,30,1,-10,10,-1,-30,40
37,33,3,3929,-60,40,100,60,1,40,40,1,-50,60
37,34,4,4029,0,60,60,0,1,20,20,,,40
37,35,5,4464,40,80,40,40,1,0,0,0.25,50,40
37,36,6,6362,40,80,40,40,1,-20,20,1.5,50,60
37,37,7,4852,0,100,100,0,1,40,40,,,60
37,38,8,4380,-30,20,50,30,1,10,10,1,-30,40
37,39,9,3596,0,20,20,0,1,-40,40,,,60
37,40,10,4772,30,100,70,30,1,10,10,0,30,60
37,41,11,4312,40,60,20,40,1,-20,20,1.5,50,40
37,42,12,4246,0,80,80,0,1,40,40,,,40
37,43,13,4959,-30,40,70,30,1,10,10,1.666666667,-30,60
37,44,14,5308,-50,0,50,50,1,10,10,0.6,-50,40
37,45,15,3718,40,60,20,40,1,-40,40,2,50,60
37,46,16,4268,0,20,20,0,1,-20,20,,,40
37,47,17,5470,-80,20,100,80,1,40,40,0.75,-70,60
37,48,18,4047,40,80,40,40,1,-20,20,0,50,60
37,49,19,4404,10,40,30,10,1,-10,10,7,10,40
37,50,20,4040,-20,80,100,20,1,60,60,2.5,-10,40
37,51,21,3926,-20,20,40,20,1,-20,20,1,-10,60
37,52,22,3750,40,60,20,40,1,-40,40,-0.25,50,60
37,53,23,3966,-10,40,50,10,1,10,10,-4,-10,40
37,54,24,4138,90,100,10,90,1,-50,50,0.777777778,70,60
37,55,25,4900,-90,0,90,90,1,50,50,0.666666667,-70,40
37,56,26,3775,-40,40,80,40,1,20,20,1,-50,60
37,57,27,4013,-10,20,30,10,1,-10,10,1,-10,40
37,58,28,3592,40,60,20,40,1,-20,20,,50,40
37,59,29,4686,40,80,40,40,1,-20,20,,50,60
38,0,0,4946,-40,40,80,40,0,20,20,0.5,-50,60
38,1,1,3495,-10,40,50,10,0,10,10,2,-10,40
38,2,2,3206,-10,20,30,10,0,-10,10,-3,-10,40
38,3,3,4262,0,60,60,0,0,0,0,,,60
38,4,4,4497,40,80,40,40,0,-20,20,1.5,50,60
38,5,5,4054,-30,30,60,30,0,20,20,-0.333333333,-30,40
38,6,6,5512,-20,50,70,20,0,30,30,-0.5,-10,40
38,7,7,4044,-30,70,100,30,0,40,40,1,-30,60
38,8,8,4241,-20,60,80,20,0,40,40,2.5,-10,40
